IncidntNum,X_pr,Y_pr,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y,geometry,DateTime,Hour
121009238,6010612.999899373,2093801.0000180365,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-15,00:00:00,BAYVIEW,NONE,FELTON ST / GIRARD ST,-122.405590446,37.7297774123,POINT (6010612.999899373 2093801.0000180365),2012-12-15,0
121009852,5991547.595274444,2112663.516474061,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-15,00:00:00,RICHMOND,NONE,400 Block of 17TH AV,-122.472875923,37.7804844091,POINT (5991547.595274444 2112663.516474061),2012-12-15,0
121009971,6002357.999858185,2087913.000037268,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Saturday,2012-12-15,00:00:00,INGLESIDE,NONE,GENEVA AV / MOSCOW ST,-122.433708217,37.7131452214,POINT (6002357.999858185 2087913.000037268),2012-12-15,0
121010053,6004549.999976951,2114020.0000337325,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-12-15,00:00:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991152,37.7849531242,POINT (6004549.999976951 2114020.0000337325),2012-12-15,0
121010207,6012270.999870355,2115432.0000051036,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-15,00:00:00,SOUTHERN,NONE,2ND ST / MARKET ST,-122.401378068,37.789263931,POINT (6012270.999870355 2115432.0000051036),2012-12-15,0
121010746,6006605.991053,2086576.1791089477,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-15,00:00:00,INGLESIDE,NONE,700 Block of VELASCO AV,-122.418930935,37.7097147205,POINT (6006605.991053 2086576.1791089477),2012-12-15,0
121010893,6011483.8360145865,2110337.5083967214,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Saturday,2012-12-15,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-15,0
121011233,5999107.9998914935,2090509.0000099924,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-16,00:00:00,INGLESIDE,NONE,DELANO AV / GENEVA AV,-122.445127795,37.7200882953,POINT (5999107.9998914935 2090509.0000099924),2012-12-16,0
121011459,6011173.999862395,2093009.0000199354,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,2012-12-16,00:00:00,BAYVIEW,NONE,BACON ST / SAN BRUNO AV,-122.403595294,37.7276340993,POINT (6011173.999862395 2093009.0000199354),2012-12-16,0
121011471,6008036.999940999,2113425.0000147857,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,2012-12-16,00:00:00,TENDERLOIN,NONE,EDDY ST / HYDE ST,-122.415885066,37.7835160564,POINT (6008036.999940999 2113425.0000147857),2012-12-16,0
121011697,6013013.7307090955,2113807.031091428,ROBBERY,ROBBERY OF A RESIDENCE WITH A KNIFE,Sunday,2012-12-16,00:00:00,SOUTHERN,NONE,0 Block of KAPLAN LN,-122.398694209,37.7848435568,POINT (6013013.7307090955 2113807.031091428),2012-12-16,0
121013007,6004219.999951998,2109424.000020364,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-16,00:00:00,NORTHERN,NONE,WEBSTER ST / HAIGHT ST,-122.428805084,37.7723149685,POINT (6004219.999951998 2109424.000020364),2012-12-16,0
121013029,6003004.309245665,2114575.611848827,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Sunday,2012-12-16,00:00:00,NORTHERN,NONE,1800 Block of FILLMORE ST,-122.433378459,37.7863911256,POINT (6003004.309245665 2114575.611848827),2012-12-16,0
121013314,6001806.999891595,2119778.000036385,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,2012-12-15,00:00:00,NORTHERN,NONE,CHESTNUT ST / STEINER ST,-122.4378936,37.8006075332,POINT (6001806.999891595 2119778.000036385),2012-12-15,0
121013477,6005478.000041056,2121330.0000192686,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-12-16,00:00:00,CENTRAL,NONE,VANNESS AV / NORTHPOINT ST,-122.42530093,37.8050769933,POINT (6005478.000041056 2121330.0000192686),2012-12-16,0
121014146,6008914.152823379,2102228.4159653825,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-12-17,00:00:00,MISSION,NONE,2700 Block of HARRISON ST,-122.412058911,37.7528221089,POINT (6008914.152823379 2102228.4159653825),2012-12-17,0
121014180,6011483.8360145865,2110337.5083967214,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,2012-12-17,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-17,0
120869596,6008411.167823492,2110835.256601316,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-10-28,00:00:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.414407281,37.7764262683,POINT (6008411.167823492 2110835.256601316),2012-10-28,0
120895513,6007091.354012496,2110818.15800332,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Monday,2012-11-05,00:00:00,NORTHERN,NONE,0 Block of FELL ST,-122.418971687,37.7763050893,POINT (6007091.354012496 2110818.15800332),2012-11-05,0
120905582,6010309.99994204,2110913.0000061686,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-11-08,00:00:00,SOUTHERN,JUVENILE BOOKED,7TH ST / FOLSOM ST,-122.407844137,37.7767462195,POINT (6010309.99994204 2110913.0000061686),2012-11-08,0
120914464,6010602.694192615,2113823.1842177887,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-11-11,00:00:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.40703679,37.7847532836,POINT (6010602.694192615 2113823.1842177887),2012-11-11,0
120917640,6011483.8360145865,2110337.5083967214,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-11-12,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-11-12,0
120919555,6011841.000083896,2113254.000018193,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-11-10,00:00:00,SOUTHERN,NONE,4TH ST / HOWARD ST,-122.402712593,37.7832596544,POINT (6011841.000083896 2113254.000018193),2012-11-10,0
120922627,6009813.371608571,2112727.9868587046,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-11-13,00:00:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.409690268,37.7817019301,POINT (6009813.371608571 2112727.9868587046),2012-11-13,0
120929162,6014666.120717197,2111117.1697984715,ROBBERY,ROBBERY OF A CHAIN STORE WITH A KNIFE,Friday,2012-11-16,00:00:00,SOUTHERN,NONE,200 Block of KING ST,-122.392789187,37.7775497318,POINT (6014666.120717197 2111117.1697984715),2012-11-16,0
120929811,6008700.805887656,2112043.282881602,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-11-16,00:00:00,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413490794,37.7797594881,POINT (6008700.805887656 2112043.282881602),2012-11-16,0
121005753,6008988.000105573,2112299.000034905,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-14,00:00:00,SOUTHERN,NONE,7TH ST / MARKET ST,-122.412515341,37.7804777481,POINT (6008988.000105573 2112299.000034905),2012-12-14,0
121011960,6003162.134938159,2113447.2006541467,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,2012-12-16,00:00:00,NORTHERN,NONE,1500 Block of FILLMORE ST,-122.432751784,37.7833017459,POINT (6003162.134938159 2113447.2006541467),2012-12-16,0
121012861,6008861.380871632,2111336.9342032974,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Tuesday,2012-12-11,00:00:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.412885339,37.7778290372,POINT (6008861.380871632 2111336.9342032974),2012-12-11,0
121012902,6015652.999958342,2107220.000013055,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-16,00:00:00,BAYVIEW,NONE,3RD ST / 16TH ST,-122.389103033,37.7669037252,POINT (6015652.999958342 2107220.000013055),2012-12-16,0
121012974,6015477.56262664,2089583.792758893,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-12-16,00:00:00,BAYVIEW,NONE,1000 Block of GILMAN AV,-122.388478718,37.7184686097,POINT (6015477.56262664 2089583.792758893),2012-12-16,0
121018273,6009664.000070197,2094422.0000106408,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-12-18,00:00:00,BAYVIEW,NONE,SILVER AV / MERRILL ST,-122.408915056,37.7314294347,POINT (6009664.000070197 2094422.0000106408),2012-12-18,0
120776719,5999847.0869610105,2100127.299989605,ROBBERY,"ROBBERY, ARMED WITH A GUN",Thursday,2012-09-27,00:00:00,INGLESIDE,"ARREST, BOOKED",1000 Block of DUNCAN ST,-122.443263494,37.7465400523,POINT (5999847.0869610105 2100127.299989605),2012-09-27,0
120925778,6011483.8360145865,2110337.5083967214,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-11-09,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-11-09,0
121011506,6002925.0001087915,2106492.999997864,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Sunday,2012-12-16,00:00:00,MISSION,"ARREST, BOOKED",16TH ST / MARKET ST,-122.433075152,37.764193779,POINT (6002925.0001087915 2106492.999997864),2012-12-16,0
121013825,6015653.681023833,2096336.9196817612,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-16,00:00:00,BAYVIEW,NONE,1000 Block of MENDELL ST,-122.388341018,37.7370211122,POINT (6015653.681023833 2096336.9196817612),2012-12-16,0
121013847,6011281.716950379,2113610.687515319,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-16,00:00:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.404672618,37.7842077922,POINT (6011281.716950379 2113610.687515319),2012-12-16,0
121014453,6007831.999996537,2093656.0000015027,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,2012-12-17,00:00:00,BAYVIEW,NONE,SILVER AV / UNIVERSITY ST,-122.415194442,37.7292233738,POINT (6007831.999996537 2093656.0000015027),2012-12-17,0
121014914,6001816.261521554,2088264.2014275687,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,2012-12-17,00:00:00,INGLESIDE,NONE,1200 Block of GENEVA AV,-122.435605755,37.7140787881,POINT (6001816.261521554 2088264.2014275687),2012-12-17,0
121016578,6003847.743489385,2113942.453966468,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-17,00:00:00,NORTHERN,NONE,1600 Block of GEARY BL,-122.430415199,37.7847004473,POINT (6003847.743489385 2113942.453966468),2012-12-17,0
120617016,6010245.999961018,2112294.000009815,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-08-04,00:00:00,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408162954,37.7805345385,POINT (6010245.999961018 2112294.000009815),2012-08-04,0
120963853,5999784.263052844,2091127.6414860748,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-11-28,00:00:00,INGLESIDE,EXCEPTIONAL CLEARANCE,200 Block of ONEIDA AV,-122.44283459,37.7218255199,POINT (5999784.263052844 2091127.6414860748),2012-11-28,0
120974537,6011404.000119618,2111083.0000038324,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-03,00:00:00,SOUTHERN,NONE,6TH ST / HARRISON ST,-122.404071611,37.7772741854,POINT (6011404.000119618 2111083.0000038324),2012-12-03,0
120977898,6011525.671695713,2113634.8025033963,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-01,00:00:00,SOUTHERN,NONE,100 Block of 4TH ST,-122.403830314,37.784287638,POINT (6011525.671695713 2113634.8025033963),2012-12-01,0
121001052,6006805.000088146,2106725.0000194204,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-07,00:00:00,MISSION,NONE,MISSION ST / 16TH ST,-122.41967178,37.7650501215,POINT (6006805.000088146 2106725.0000194204),2012-12-07,0
121012714,6006487.000036855,2086664.0000238067,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-16,00:00:00,INGLESIDE,NONE,SANTOS ST / VELASCO AV,-122.419348416,37.7099491573,POINT (6006487.000036855 2086664.0000238067),2012-12-16,0
121011653,6010958.000142118,2114177.0000304934,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-16,00:00:00,SOUTHERN,NONE,STOCKTON ST / MARKET ST,-122.405832474,37.7857446546,POINT (6010958.000142118 2114177.0000304934),2012-12-16,0
121013693,6006817.490069329,2106282.6349022733,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-12-16,00:00:00,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419597192,37.7638361942,POINT (6006817.490069329 2106282.6349022733),2012-12-16,0
121014118,5998868.779628341,2114171.8092417354,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,2012-12-17,00:00:00,RICHMOND,NONE,0 Block of MASONIC AV,-122.447657206,37.7850469021,POINT (5998868.779628341 2114171.8092417354),2012-12-17,0
121014265,5986091.082205562,2095879.2072394986,ROBBERY,ROBBERY OF A RESIDENCE WITH A GUN,Monday,2012-12-17,00:00:00,TARAVAL,NONE,1600 Block of SLOAT BL,-122.49051713,37.7340819148,POINT (5986091.082205562 2095879.2072394986),2012-12-17,0
121015865,6013907.865139208,2116119.0658084853,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-12-17,00:00:00,SOUTHERN,NONE,200 Block of MISSION ST,-122.39576283,37.7912416444,POINT (6013907.865139208 2116119.0658084853),2012-12-17,0
121015401,6006120.13501319,2107671.687482078,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-17,00:00:00,MISSION,NONE,300 Block of VALENCIA ST,-122.422107823,37.7676108983,POINT (6006120.13501319 2107671.687482078),2012-12-17,0
121016045,6011152.000069278,2118643.0000270484,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-14,00:00:00,CENTRAL,NONE,KEARNY ST / BROADWAY ST,-122.405475929,37.7980180688,POINT (6011152.000069278 2118643.0000270484),2012-12-14,0
121016249,6006060.148680138,2100590.5631148084,ROBBERY,ATTEMPTED ROBBERY COMM. ESTABLISHMENT WITH A GUN,Monday,2012-12-17,00:00:00,MISSION,NONE,3600 Block of CESAR CHAVEZ ST,-122.421812268,37.7481643965,POINT (6006060.148680138 2100590.5631148084),2012-12-17,0
121016255,6011071.244757837,2093474.853425202,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-17,00:00:00,BAYVIEW,NONE,2500 Block of SAN BRUNO AV,-122.403983291,37.7289074953,POINT (6011071.244757837 2093474.853425202),2012-12-17,0
121016283,6008486.999861523,2087634.000042304,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-17,00:00:00,INGLESIDE,NONE,VISITACION AV / BRITTON ST,-122.412504534,37.712725018,POINT (6008486.999861523 2087634.000042304),2012-12-17,0
121016380,5995685.96545764,2111580.6651800554,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Monday,2012-12-17,00:00:00,RICHMOND,NONE,600 Block of ARGUELLO BL,-122.458481036,37.777749894,POINT (5995685.96545764 2111580.6651800554),2012-12-17,0
121017366,6006461.00003525,2114247.0000012256,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-12-14,00:00:00,NORTHERN,NONE,VANNESS AV / GEARY BL,-122.421395819,37.7856843389,POINT (6006461.00003525 2114247.0000012256),2012-12-14,0
121016471,6008130.7697406085,2113425.694091956,ROBBERY,ROBBERY OF A RESIDENCE WITH A GUN,Monday,2012-12-17,00:00:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.415560707,37.7835232334,POINT (6008130.7697406085 2113425.694091956),2012-12-17,0
121019588,6004215.949788138,2112587.8977128672,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-12-18,00:00:00,NORTHERN,NONE,1200 Block of TURK ST,-122.429044716,37.7810020238,POINT (6004215.949788138 2112587.8977128672),2012-12-18,0
121019839,6006663.434151548,2106705.253287371,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,MISSION,NONE,3000 Block of 16TH ST,-122.420160021,37.7649879261,POINT (6006663.434151548 2106705.253287371),2012-12-19,0
121019867,6007160.250093276,2105728.016439463,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,2012-12-19,00:00:00,MISSION,NONE,200 Block of CAPP ST,-122.418372359,37.7623326424,POINT (6007160.250093276 2105728.016439463),2012-12-19,0
120983152,6006706.00010337,2110117.000027917,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,2012-12-06,00:00:00,SOUTHERN,NONE,12TH ST / MARKET ST,-122.42025496,37.7743581711,POINT (6006706.00010337 2110117.000027917),2012-12-06,0
120998929,6006789.917680671,2107219.009858711,ROBBERY,"ROBBERY, ARMED WITH A GUN",Tuesday,2012-12-11,00:00:00,MISSION,NONE,1900 Block of MISSION ST,-122.419759002,37.7664057067,POINT (6006789.917680671 2107219.009858711),2012-12-11,0
121001767,6010417.059112016,2115157.516472012,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-12-12,00:00:00,CENTRAL,NONE,300 Block of POST ST,-122.407773149,37.7884066523,POINT (6010417.059112016 2115157.516472012),2012-12-12,0
121017009,5988779.000023494,2102399.000003297,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-12-18,00:00:00,TARAVAL,NONE,ORTEGA ST / 48TH AV,-122.481701649,37.7521401885,POINT (5988779.000023494 2102399.000003297),2012-12-18,0
121018358,6009548.217116224,2110168.032910547,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Tuesday,2012-12-18,00:00:00,SOUTHERN,NONE,1200 Block of FOLSOM ST,-122.410426766,37.7746580378,POINT (6009548.217116224 2110168.032910547),2012-12-18,0
121018734,6006812.911158028,2106364.6151398015,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,2012-12-14,00:00:00,MISSION,NONE,2000 Block of MISSION ST,-122.419618846,37.7640610348,POINT (6006812.911158028 2106364.6151398015),2012-12-14,0
121018740,6002307.292773317,2092425.9539395985,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Tuesday,2012-12-18,00:00:00,INGLESIDE,"ARREST, BOOKED",4500 Block of MISSION ST,-122.434205907,37.7255339111,POINT (6002307.292773317 2092425.9539395985),2012-12-18,0
121019566,6009452.730220965,2109563.871723852,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,2012-12-18,00:00:00,SOUTHERN,"ARREST, BOOKED",300 Block of 9TH ST,-122.4107144,37.772993799,POINT (6009452.730220965 2109563.871723852),2012-12-18,0
121019798,6005873.000002257,2095856.0000214828,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-12-19,00:00:00,INGLESIDE,"ARREST, BOOKED",AGNON AV / CRESCENT AV,-122.422123115,37.735153798,POINT (6005873.000002257 2095856.0000214828),2012-12-19,0
121020137,6008331.0001130495,2111672.0000208393,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,TENDERLOIN,NONE,8TH ST / MARKET ST,-122.414743835,37.7787192628,POINT (6008331.0001130495 2111672.0000208393),2012-12-19,0
121019196,6005971.000010703,2098483.99998962,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,2012-12-18,00:00:00,INGLESIDE,"ARREST, BOOKED",MISSION ST / EUGENIA AV,-122.421970919,37.7423752245,POINT (6005971.000010703 2098483.99998962),2012-12-18,0
121019594,6001218.000062534,2113490.000023237,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-12-18,00:00:00,PARK,"ARREST, BOOKED",DIVISADERO ST / GEARY BL,-122.439480772,37.7833088101,POINT (6001218.000062534 2113490.000023237),2012-12-18,0
121019873,6007058.0001319945,2113464.0000088825,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,NORTHERN,"ARREST, BOOKED",WILLOW ST / POLK ST,-122.419274801,37.7835680535,POINT (6007058.0001319945 2113464.0000088825),2012-12-19,0
121022086,6003548.503364995,2092852.9342144686,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-12-19,00:00:00,INGLESIDE,NONE,0 Block of LISBON ST,-122.429945593,37.7267766735,POINT (6003548.503364995 2092852.9342144686),2012-12-19,0
121018518,6008369.1185219465,2110828.815787763,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.414552286,37.7764062211,POINT (6008369.1185219465 2110828.815787763),2012-12-19,0
121018756,5982073.999894952,2098761.9999914602,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,2012-12-18,00:00:00,TARAVAL,NONE,TARAVAL ST / 46TH AV,-122.504618719,37.7417618186,POINT (5982073.999894952 2098761.9999914602),2012-12-18,0
121019641,6006836.193943882,2105953.73359207,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-12-18,00:00:00,MISSION,NONE,2100 Block of MISSION ST,-122.419509165,37.7629341617,POINT (6006836.193943882 2105953.73359207),2012-12-18,0
121020648,6004687.210362262,2099835.3083683676,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,INGLESIDE,JUVENILE BOOKED,200 Block of DUNCAN ST,-122.426506076,37.7460131205,POINT (6004687.210362262 2099835.3083683676),2012-12-19,0
121021157,5989742.00003648,2110588.0000122236,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,2012-12-19,00:00:00,RICHMOND,NONE,CABRILLO ST / 20TH AV,-122.478970404,37.7746809222,POINT (5989742.00003648 2110588.0000122236),2012-12-19,0
121021210,6010258.840744586,2103530.3049706034,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-12-19,00:00:00,MISSION,NONE,900 Block of HAMPSHIRE ST,-122.40750049,37.7564721615,POINT (6010258.840744586 2103530.3049706034),2012-12-19,0
121022127,6010064.999992267,2094565.9999873107,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-12-19,00:00:00,BAYVIEW,NONE,SILVER AV / BRUSSELS ST,-122.407538866,37.7318472821,POINT (6010064.999992267 2094565.9999873107),2012-12-19,0
121022581,6007681.791468752,2107337.5676837866,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,2012-12-19,00:00:00,MISSION,NONE,100 Block of SHOTWELL ST,-122.416682566,37.7667814405,POINT (6007681.791468752 2107337.5676837866),2012-12-19,0
121022917,6013138.723704145,2110561.526322356,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-12-20,00:00:00,SOUTHERN,NONE,100 Block of BLUXOME ST,-122.398034011,37.7759391085,POINT (6013138.723704145 2110561.526322356),2012-12-20,0
121022995,6006584.977026776,2113303.190809275,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Thursday,2012-12-20,00:00:00,NORTHERN,NONE,800 Block of VANNESS AV,-122.420899861,37.7830998593,POINT (6006584.977026776 2113303.190809275),2012-12-20,0
111034518,6004124.401193888,2107673.088829051,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Thursday,2012-12-27,00:00:00,MISSION,NONE,2100 Block of MARKET ST,-122.429010911,37.7675019804,POINT (6004124.401193888 2107673.088829051),2012-12-27,0
121021066,6002695.999912999,2109905.0000246656,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,2012-12-19,00:00:00,PARK,NONE,OAK ST / PIERCE ST,-122.434111124,37.7735493015,POINT (6002695.999912999 2109905.0000246656),2012-12-19,0
121021925,5999287.805839208,2108749.3618572853,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-19,00:00:00,PARK,NONE,1400 Block of HAIGHT ST,-122.445817402,37.7701821938,POINT (5999287.805839208 2108749.3618572853),2012-12-19,0
121022309,6011282.525430415,2095214.1267455926,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-12-19,00:00:00,BAYVIEW,JUVENILE BOOKED,200 Block of ELMIRA ST,-122.403375183,37.7336949778,POINT (6011282.525430415 2095214.1267455926),2012-12-19,0
121023062,6008853.519815163,2121444.9572343873,ROBBERY,ROBBERY OF A CHAIN STORE WITH A GUN,Thursday,2012-12-20,00:00:00,CENTRAL,NONE,400 Block of BAY ST,-122.413627644,37.8055827598,POINT (6008853.519815163 2121444.9572343873),2012-12-20,0
121023363,6010574.319155241,2116213.953985286,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,2012-12-19,00:00:00,CENTRAL,NONE,600 Block of STOCKTON ST,-122.407303555,37.791316179,POINT (6010574.319155241 2116213.953985286),2012-12-19,0
121024242,6001794.999987625,2096730.000031626,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-12-20,00:00:00,INGLESIDE,NONE,ARBOR ST / CONRAD ST,-122.436284742,37.7373227455,POINT (6001794.999987625 2096730.000031626),2012-12-20,0
121024690,6006487.000036855,2086664.0000238067,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-12-20,00:00:00,INGLESIDE,NONE,SANTOS ST / VELASCO AV,-122.419348416,37.7099491573,POINT (6006487.000036855 2086664.0000238067),2012-12-20,0
121025187,6006191.934293894,2105957.463831173,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-12-20,00:00:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421737705,37.7629080945,POINT (6006191.934293894 2105957.463831173),2012-12-20,0
121025319,6005843.000131676,2111733.000014288,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-12-20,00:00:00,NORTHERN,NONE,GOUGH ST / FULTON ST,-122.423355144,37.7787466492,POINT (6005843.000131676 2111733.000014288),2012-12-20,0
121025513,5998368.371573858,2090921.4374991038,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-12-20,00:00:00,INGLESIDE,NONE,400 Block of GENEVA AV,-122.447714104,37.721178509,POINT (5998368.371573858 2090921.4374991038),2012-12-20,0
121025773,6009886.161287086,2114042.069052073,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Thursday,2012-12-20,00:00:00,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.409531222,37.7853141661,POINT (6009886.161287086 2114042.069052073),2012-12-20,0
121026260,6011601.1117307935,2116338.131623097,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Friday,2012-12-21,00:00:00,CENTRAL,NONE,400 Block of PINE ST,-122.403759599,37.7917145547,POINT (6011601.1117307935 2116338.131623097),2012-12-21,0
121023551,6007443.999879085,2100905.0000074347,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-12-18,00:00:00,MISSION,NONE,CAPP ST / 26TH ST,-122.41704922,37.7491057125,POINT (6007443.999879085 2100905.0000074347),2012-12-18,0
